ImageNumber,ObjectNumber,FileName_DNA,PathName_DNA,AreaShape_Area,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_Extent,AreaShape_FormFactor,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,AreaShape_Zernike_9_9,Children_Depositions_Count,Number_Object_Number
4,2,GtDeer_treatment_septum_4x_53.tif,/Users/kemart/Documents/GitHub/chRonic-time-wasting-disease/TestImages,681546,681546,1167880,1167880,1221,1221,1077,1077,17,17,107,107,634.587936837719,634.587936837719,627.4239332341471,627.4239332341471,2.859748601648482,2.859748601648482,789053,789053,0.6537129264282233,0.6537129264282233,931.5424406628349,931.5424406628349,1,1,0.5835753673322601,0.5835753673322601,0.34968108714995333,0.34968108714995333,1154.888149732983,1154.888149732983,1216.6893605189453,1216.6893605189453,232.0021551624036,232.0021551624036,84.49714437971255,84.49714437971255,77.1621668954417,77.1621668954417,921.7646987837426,921.7646987837426,873.9530971287824,873.9530971287824,74.29281754688036,74.29281754688036,4948.988524566177,4948.988524566177,0.8637518645769042,0.8637518645769042,0.5862000771151297,0.5862000771151297,0.03401769565708543,0.03401769565708543,0.16694326871703422,0.16694326871703422,0.0563103560528113,0.0563103560528113,0.025772843070409838,0.025772843070409838,0.012470435074165754,0.012470435074165754,0.047977350319791945,0.047977350319791945,0.019678969914801444,0.019678969914801444,0.030559467524971053,0.030559467524971053,0.0261785640174186,0.0261785640174186,0.016309076955116415,0.016309076955116415,0.006709327361132116,0.006709327361132116,0.0288694711248078,0.0288694711248078,0.024334060096443864,0.024334060096443864,0.017151214874737718,0.017151214874737718,0.012283368433219461,0.012283368433219461,0.012928455498457964,0.012928455498457964,0.00680778879726731,0.00680778879726731,0.013029071695287166,0.013029071695287166,0.0046955618259293145,0.0046955618259293145,0.004437615791766797,0.004437615791766797,0.0035836310638982286,0.0035836310638982286,0.002205211113483548,0.002205211113483548,0.004700788735654092,0.004700788735654092,0.006738283834430683,0.006738283834430683,0.0012992345517053108,0.0012992345517053108,0.0016185274578454437,0.0016185274578454437,0.007935330917424823,0.007935330917424823,0.009079608244752494,0.009079608244752494,0.0038087574864066175,0.0038087574864066175,10,2
4,3,GtDeer_treatment_septum_4x_53.tif,/Users/kemart/Documents/GitHub/chRonic-time-wasting-disease/TestImages,5554,5554,9656,9656,1000,1000,276,276,932,932,134,134,960.7353258912495,960.7353258912495,214.3770255671588,214.3770255671588,2.007708202970082,2.007708202970082,6592,6592,0.9394083997560597,0.9394083997560597,84.0926419578972,84.0926419578972,1,1,0.5751864125932062,0.5751864125932062,0.4980803477919054,0.4980803477919054,155.12983926031504,155.12983926031504,144.15616532080756,144.15616532080756,26.248809496813376,26.248809496813376,9.81621957995959,9.81621957995959,8.54400374531753,8.54400374531753,55.14458818325647,55.14458818325647,53.178513077112186,53.178513077112186,14.25314417810523,14.25314417810523,374.3330444827409,374.3330444827409,0.8425364077669902,0.8425364077669902,0.340290285908238,0.340290285908238,0.04911198772485744,0.04911198772485744,0.10592506616602249,0.10592506616602249,0.09015585741905503,0.09015585741905503,0.03987840616826768,0.03987840616826768,0.011039386730664938,0.011039386730664938,0.024178053702626212,0.024178053702626212,0.04724851524040633,0.04724851524040633,0.03967426367837792,0.03967426367837792,0.028461856509206778,0.028461856509206778,0.009866515077712565,0.009866515077712565,0.002922202387975849,0.002922202387975849,0.015650187851187138,0.015650187851187138,0.004574486520209966,0.004574486520209966,0.0228511028788955,0.0228511028788955,0.01882694481919121,0.01882694481919121,0.015261911826925824,0.015261911826925824,0.007714845997478885,0.007714845997478885,0.008335000879862121,0.008335000879862121,0.0027480509821846792,0.0027480509821846792,0.003676353763634335,0.003676353763634335,0.007302919786130819,0.007302919786130819,0.006794596485352421,0.006794596485352421,0.007231441674729579,0.007231441674729579,0.009371966120732603,0.009371966120732603,0.0030496685450951593,0.0030496685450951593,0.0023926049683489123,0.0023926049683489123,0.006756601091623412,0.006756601091623412,0.008172019018483734,0.008172019018483734,0.003087228428302339,0.003087228428302339,1,3
4,4,GtDeer_treatment_septum_4x_53.tif,/Users/kemart/Documents/GitHub/chRonic-time-wasting-disease/TestImages,807,807,992,992,962,962,328,328,930,930,297,297,946.2218091697646,946.2218091697646,313.0718711276332,313.0718711276332,1.0753188803201772,1.0753188803201772,828,828,0.3277227655852695,0.3277227655852695,32.05470811910906,32.05470811910906,1,1,0.813508064516129,0.813508064516129,0.9299567024269574,0.9299567024269574,33.161104794001375,33.161104794001375,33.421549934136806,33.421549934136806,14.866068747318506,14.866068747318506,5.515014434929075,5.515014434929075,5.0,5.0,30.0,30.0,31.32974747678974,31.32974747678974,-52.867527698533166,-52.867527698533166,104.42640687119285,104.42640687119285,0.9746376811594203,0.9746376811594203,0.8728550095093213,0.8728550095093213,0.025159226861386375,0.025159226861386375,0.09981411460075554,0.09981411460075554,0.022615757274761904,0.022615757274761904,0.012608723710409171,0.012608723710409171,0.049077304046719145,0.049077304046719145,0.058063182688897874,0.058063182688897874,0.01083993294462621,0.01083993294462621,0.016551080243969906,0.016551080243969906,0.0006472935121550692,0.0006472935121550692,0.02039220793116911,0.02039220793116911,0.003894992172453838,0.003894992172453838,0.019597869263750286,0.019597869263750286,0.003912279935548971,0.003912279935548971,0.007452539954748043,0.007452539954748043,0.010200315796539919,0.010200315796539919,0.007226034912018477,0.007226034912018477,0.004714854212315267,0.004714854212315267,0.007757062836970814,0.007757062836970814,0.005431554346985771,0.005431554346985771,0.0033808979138973904,0.0033808979138973904,0.0045724635126730435,0.0045724635126730435,0.006226310916893733,0.006226310916893733,0.009565570344719007,0.009565570344719007,0.002653284849126448,0.002653284849126448,0.00669885451413119,0.00669885451413119,0.006628859117964909,0.006628859117964909,0.0065421084491438025,0.0065421084491438025,0.0067908538223793126,0.0067908538223793126,0.004336168258350257,0.004336168258350257,0,4
4,5,GtDeer_treatment_septum_4x_53.tif,/Users/kemart/Documents/GitHub/chRonic-time-wasting-disease/TestImages,139,139,187,187,920,920,353,353,909,909,336,336,913.9496402877697,913.9496402877697,343.9928057553957,343.9928057553957,1.0982558490192391,1.0982558490192391,148,148,0.8146662474809906,0.8146662474809906,13.303394180365686,13.303394180365686,1,1,0.7433155080213903,0.7433155080213903,0.9105346453588358,0.9105346453588358,17.466253520178967,17.466253520178967,16.76305461424021,16.76305461424021,5.0,5.0,2.364528639267883,2.364528639267883,2.0,2.0,9.70142500145332,9.70142500145332,10.129205914597732,10.129205914597732,-17.28597971500517,-17.28597971500517,43.79898987322333,43.79898987322333,0.9391891891891891,0.9391891891891891,0.6298231199935501,0.6298231199935501,0.04135987060008965,0.04135987060008965,0.1675217592261193,0.1675217592261193,0.11118567824704113,0.11118567824704113,0.019300855131871564,0.019300855131871564,0.014020282701592397,0.014020282701592397,0.0018107535421499016,0.0018107535421499016,0.011444814093343088,0.011444814093343088,0.038449035033881404,0.038449035033881404,0.009896030823470237,0.009896030823470237,0.008016727619818245,0.008016727619818245,0.006463698410660762,0.006463698410660762,0.029438246086034743,0.029438246086034743,0.010181643834070608,0.010181643834070608,0.017939226413358666,0.017939226413358666,0.017496373660232867,0.017496373660232867,0.012248706816772278,0.012248706816772278,0.013153647862123153,0.013153647862123153,0.006710450553943158,0.006710450553943158,0.00407758482916367,0.00407758482916367,0.008216915648950185,0.008216915648950185,0.016543828160703128,0.016543828160703128,0.004026179047398378,0.004026179047398378,0.01743683922180179,0.01743683922180179,0.010077440924604558,0.010077440924604558,0.0016110241174359839,0.0016110241174359839,0.002871503732991649,0.002871503732991649,0.004943308917784268,0.004943308917784268,0.008138840031204013,0.008138840031204013,0.004205570741522282,0.004205570741522282,0,5
4,6,GtDeer_treatment_septum_4x_53.tif,/Users/kemart/Documents/GitHub/chRonic-time-wasting-disease/TestImages,111,111,143,143,921,921,440,440,910,910,427,427,915.1531531531532,915.1531531531532,432.8828828828829,432.8828828828829,0.9490882041316041,0.9490882041316041,114,114,0.6124126709901305,0.6124126709901305,11.888212206450685,11.888212206450685,1,1,0.7762237762237763,0.7762237762237763,1.0536428496811623,1.0536428496811623,13.359148578319255,13.359148578319255,13.0,13.0,5.385164807134504,5.385164807134504,2.324016141961666,2.324016141961666,2.0,2.0,9.899494936611665,9.899494936611665,10.560917902242398,10.560917902242398,-28.339641580725004,-28.339641580725004,36.384776310850235,36.384776310850235,0.9736842105263158,0.9736842105263158,0.8212018365451641,0.8212018365451641,0.04709951907960898,0.04709951907960898,0.12852314721023325,0.12852314721023325,0.06564573403266098,0.06564573403266098,0.01302466725692434,0.01302466725692434,0.012879217054569831,0.012879217054569831,0.06027248578016695,0.06027248578016695,0.02130089111123155,0.02130089111123155,0.00850734748607738,0.00850734748607738,0.014280575552426115,0.014280575552426115,0.009808274061536464,0.009808274061536464,0.008115480856294393,0.008115480856294393,0.012017921890647466,0.012017921890647466,0.00989369590272726,0.00989369590272726,0.002860678572373477,0.002860678572373477,0.010009812219109598,0.010009812219109598,0.01709031705766913,0.01709031705766913,0.00402391093964482,0.00402391093964482,0.007498882509309706,0.007498882509309706,0.0069110869932346,0.0069110869932346,0.00103107069759307,0.00103107069759307,0.018877132338918412,0.018877132338918412,0.0019229001756440748,0.0019229001756440748,0.005889617616272329,0.005889617616272329,0.010824964832523211,0.010824964832523211,0.002970253655081217,0.002970253655081217,0.007720673165070881,0.007720673165070881,0.006657615865598522,0.006657615865598522,0.008031560789090423,0.008031560789090423,0.007086089177283412,0.007086089177283412,1,6
4,7,GtDeer_treatment_septum_4x_53.tif,/Users/kemart/Documents/GitHub/chRonic-time-wasting-disease/TestImages,327,327,414,414,746,746,600,600,728,728,577,577,737.0795107033639,737.0795107033639,588.0611620795107,588.0611620795107,1.0503960757821622,1.0503960757821622,337,337,0.6198245622273915,0.6198245622273915,20.404639941160397,20.404639941160397,1,1,0.7898550724637681,0.7898550724637681,0.9520218354351375,0.9520218354351375,23.09027252635262,23.09027252635262,22.561028345356956,22.561028345356956,9.0,9.0,3.6093680754233413,3.6093680754233413,3.1622776601683795,3.1622776601683795,17.0,17.0,18.119869943651427,18.119869943651427,-3.727687764344706,-3.727687764344706,65.698484809835,65.698484809835,0.9703264094955489,0.9703264094955489,0.8179751102719023,0.8179751102719023,0.030811468923691902,0.030811468923691902,0.12343613636319548,0.12343613636319548,0.08123323731760206,0.08123323731760206,0.00629322426863933,0.00629322426863933,0.022845752489466468,0.022845752489466468,0.048616836235480965,0.048616836235480965,0.027008813993395133,0.027008813993395133,0.01849750204945594,0.01849750204945594,0.020386500447330543,0.020386500447330543,0.0034872621812020383,0.0034872621812020383,0.007399919128990606,0.007399919128990606,0.0001615303334461526,0.0001615303334461526,0.0022704401161343403,0.0022704401161343403,0.022101915737432472,0.022101915737432472,0.002234097835163959,0.002234097835163959,0.011362645401280026,0.011362645401280026,0.004049082969460509,0.004049082969460509,0.008923459925534413,0.008923459925534413,0.0031282525018124624,0.0031282525018124624,0.013734956782141736,0.013734956782141736,0.003119100203669148,0.003119100203669148,0.010311600744247898,0.010311600744247898,0.01079981934300435,0.01079981934300435,0.002170169339148284,0.002170169339148284,0.0061720094800448155,0.0061720094800448155,0.005598601321359442,0.005598601321359442,0.003122282942371414,0.003122282942371414,0.00626829887249352,0.00626829887249352,0.0003882743765203269,0.0003882743765203269,1,7
4,8,GtDeer_treatment_septum_4x_53.tif,/Users/kemart/Documents/GitHub/chRonic-time-wasting-disease/TestImages,7,7,9,9,738,738,652,652,735,735,649,649,736.0,736.0,649.7142857142857,649.7142857142857,0.5300702784881366,0.5300702784881366,7,7,0.3779644730092273,0.3779644730092273,2.985410660720923,2.985410660720923,1,1,0.7777777777777778,0.7777777777777778,1.8865422955842652,1.8865422955842652,3.0237157840738176,3.0237157840738176,2.23606797749979,2.23606797749979,1.4142135623730951,1.4142135623730951,1.0591733660532994,1.0591733660532994,1.0,1.0,2.0,2.0,2.7994168488950604,2.7994168488950604,90.0,90.0,6.82842712474619,6.82842712474619,1.0,1.0,1.4260282901033823,1.4260282901033823,0.040743665431525196,0.040743665431525196,0.5133701844372177,0.5133701844372177,0.07333859777674544,0.07333859777674544,0.0016297466172610097,0.0016297466172610097,0.389509441525381,0.389509441525381,0.56552207618957,0.56552207618957,0.020534807377488522,0.020534807377488522,0.008148733086305003,0.008148733086305003,0.021838604671297526,0.021838604671297526,0.7676106567299347,0.7676106567299347,0.36499805240177535,0.36499805240177535,0.3975929847469954,0.3975929847469954,0.3490917254173079,0.3490917254173079,0.3129243884870516,0.3129243884870516,0.5067990460764215,0.5067990460764215,0.26656135671921055,0.26656135671921055,0.6205631827450026,0.6205631827450026,0.10813955514309005,0.10813955514309005,0.3051954781293532,0.3051954781293532,0.6861389714344097,0.6861389714344097,0.10587199088969718,0.10587199088969718,0.10715388438897057,0.10715388438897057,0.49107837982659236,0.49107837982659236,0.3460251941822694,0.3460251941822694,0.13525436670297314,0.13525436670297314,0.5414867295338799,0.5414867295338799,0.08525697390269349,0.08525697390269349,0.028730998685288292,0.028730998685288292,0.45189395165467905,0.45189395165467905,0,8
4,9,GtDeer_treatment_septum_4x_53.tif,/Users/kemart/Documents/GitHub/chRonic-time-wasting-disease/TestImages,661,661,4576,4576,1252,1252,1097,1097,1148,1148,1053,1053,1224.0484114977307,1224.0484114977307,1088.4583963691377,1088.4583963691377,8.761420809543132,8.761420809543132,2340,2340,0.9648271847762515,0.9648271847762515,29.010538413996088,29.010538413996088,1,1,0.1444493006993007,0.1444493006993007,0.11413673897626035,0.11413673897626035,113.19650320551783,113.19650320551783,111.61541112229978,111.61541112229978,7.0710678118654755,7.0710678118654755,2.2328862116409254,2.2328862116409254,2.0,2.0,39.68090029384056,39.68090029384056,29.757658502058998,29.757658502058998,-78.60982023385974,-78.60982023385974,269.7695526217004,269.7695526217004,0.2824786324786325,0.2824786324786325,0.06755589493256883,0.06755589493256883,0.03418408046081639,0.03418408046081639,0.004181838841539006,0.004181838841539006,0.02526439337817818,0.02526439337817818,0.01309980360308706,0.01309980360308706,0.020714640450997066,0.020714640450997066,0.0024782100883209025,0.0024782100883209025,0.005318801819859093,0.005318801819859093,0.011543702007932095,0.011543702007932095,0.008680236047174302,0.008680236047174302,0.008636970610709727,0.008636970610709727,0.01050692446714765,0.01050692446714765,0.0032091338091849906,0.0032091338091849906,0.013421473335285927,0.013421473335285927,0.006909044238190944,0.006909044238190944,0.005264104743293517,0.005264104743293517,0.0065007113704350465,0.0065007113704350465,0.007498924730673038,0.007498924730673038,0.007300313562843375,0.007300313562843375,0.003585420758657563,0.003585420758657563,0.008609475237841167,0.008609475237841167,0.0020753103906894707,0.0020753103906894707,0.00869365736674105,0.00869365736674105,0.0062284294147858105,0.0062284294147858105,0.004421264342918381,0.004421264342918381,0.0015201300540367893,0.0015201300540367893,0.004943246957741132,0.004943246957741132,0.00618539619382019,0.00618539619382019,0.0033394720751317736,0.0033394720751317736,0.002783627794682476,0.002783627794682476,3,9
5,1,WT_control_septum_4x_09.tif,/Users/kemart/Downloads/controls/septum_4x,2062892,2062892,2697450,2697450,1850,1850,1540,1540,15,15,70,70,934.3323382901286,934.3323382901286,837.6999755682799,837.6999755682799,1.4170015108898508,1.4170015108898508,2124301,2124301,0.6870281271929904,0.6870281271929904,1620.6651939613591,1620.6651939613591,0,0,0.7647563439544756,0.7647563439544756,0.7057155495705989,0.7057155495705989,1915.2517622676394,1915.2517622676394,1865.120907608941,1865.120907608941,584.9752131500958,584.9752131500958,219.82938015720924,219.82938015720924,200.35218990567586,200.35218990567586,1358.938585581594,1358.938585581594,1391.6809636256467,1391.6809636256467,-79.3126001199859,-79.3126001199859,6060.777413171634,6060.777413171634,0.9710921380727119,0.9710921380727119,0.7549918679525409,0.7549918679525409,0.03400947061882973,0.03400947061882973,0.14373565253221685,0.14373565253221685,0.09290284036127427,0.09290284036127427,0.01078079961559891,0.01078079961559891,0.005268570053077536,0.005268570053077536,0.04136587336145666,0.04136587336145666,0.0019332153432009495,0.0019332153432009495,0.00017656641854087697,0.00017656641854087697,0.01511184468735883,0.01511184468735883,0.005695992106311998,0.005695992106311998,0.01187956996578614,0.01187956996578614,0.002566328785962865,0.002566328785962865,0.021660165716603574,0.021660165716603574,0.02482510144993234,0.02482510144993234,0.0020134712011441627,0.0020134712011441627,0.0022771749303504385,0.0022771749303504385,0.006517995060980173,0.006517995060980173,0.004037924945222009,0.004037924945222009,0.0031401353802686057,0.0031401353802686057,0.0029228770080573624,0.0029228770080573624,0.007767598609288959,0.007767598609288959,0.00038115119125653577,0.00038115119125653577,0.002153297537017176,0.002153297537017176,0.0031250912199833635,0.0031250912199833635,0.0043125321105861834,0.0043125321105861834,0.006243883555092589,0.006243883555092589,0.008043821377645472,0.008043821377645472,0.0069616917361202445,0.0069616917361202445,0.004630286381290575,0.004630286381290575,279,1
6,1,WT_control_septum_4x_13.tif,/Users/kemart/Downloads/controls/septum_4x,1365,1365,2064,2064,86,86,43,43,38,38,0,0,64.14725274725275,64.14725274725275,18.238095238095237,18.238095238095237,1.3096579946207119,1.3096579946207119,1395,1395,0.8056074222306518,0.8056074222306518,41.68899109553381,41.68899109553381,1,1,0.6613372093023255,0.6613372093023255,0.7635581228896392,0.7635581228896392,55.298198394531724,55.298198394531724,58.25804665451803,58.25804665451803,15.811388300841896,15.811388300841896,6.226020491751647,6.226020491751647,5.656854249492381,5.656854249492381,33.596895410371914,33.596895410371914,32.76140264624804,32.76140264624804,44.66899256836918,44.66899256836918,149.88225099390857,149.88225099390857,0.978494623655914,0.978494623655914,0.5120718852573651,0.5120718852573651,0.06428175298768986,0.06428175298768986,0.18428424627448214,0.18428424627448214,0.07404157199934558,0.07404157199934558,0.0421520235056737,0.0421520235056737,0.015829988813993643,0.015829988813993643,0.010388129260671383,0.010388129260671383,0.0291063922547614,0.0291063922547614,0.03390403155194123,0.03390403155194123,0.008458751698287035,0.008458751698287035,0.011248615878043296,0.011248615878043296,0.0034213380553529582,0.0034213380553529582,0.01467764766459583,0.01467764766459583,0.005585404213333701,0.005585404213333701,0.015383482523866806,0.015383482523866806,0.013227417525559138,0.013227417525559138,0.02007581007567459,0.02007581007567459,0.010614905195007438,0.010614905195007438,0.012919743681164405,0.012919743681164405,0.0039975561045629176,0.0039975561045629176,0.0003276720459660539,0.0003276720459660539,0.0026078002254892314,0.0026078002254892314,0.003526628826416412,0.003526628826416412,0.0021130746678438344,0.0021130746678438344,0.007313509576474992,0.007313509576474992,0.009176112655697864,0.009176112655697864,0.004025120297538823,0.004025120297538823,0.006195905006436866,0.006195905006436866,0.00928579317826824,0.00928579317826824,0.0031747851568716813,0.0031747851568716813,10,1
6,2,WT_control_septum_4x_13.tif,/Users/kemart/Downloads/controls/septum_4x,641363,641363,846657,846657,1057,1057,814,814,0,0,13,13,536.2905608836181,536.2905608836181,406.18606467788135,406.18606467788135,2.0553263016524017,2.0553263016524017,697052,697052,0.6935211329807832,0.6935211329807832,903.6640604394855,903.6640604394855,1,1,0.7575240032268085,0.7575240032268085,0.4865407498537041,0.4865407498537041,1094.9806903501044,1094.9806903501044,1069.2801316773823,1069.2801316773823,345.05796614482034,345.05796614482034,108.97291087428184,108.97291087428184,95.34149149242423,95.34149149242423,782.1369357498085,782.1369357498085,788.8638186996972,788.8638186996972,-82.86044425068053,-82.86044425068053,4070.026837596191,4070.026837596191,0.9201078255280811,0.9201078255280811,0.7027211376825561,0.7027211376825561,0.05332823421921094,0.05332823421921094,0.14394521877335542,0.14394521877335542,0.0833045085393163,0.0833045085393163,0.011560628151035228,0.011560628151035228,0.008361528768686463,0.008361528768686463,0.02962073262803771,0.02962073262803771,0.018249158607113708,0.018249158607113708,0.010056789798263367,0.010056789798263367,0.02045316485390331,0.02045316485390331,0.026131204331415536,0.026131204331415536,0.015375023515742239,0.015375023515742239,0.011385258046700422,0.011385258046700422,0.02354903321577587,0.02354903321577587,0.009013540599157556,0.009013540599157556,0.011434178982067448,0.011434178982067448,0.005575674189322362,0.005575674189322362,0.010941034464498253,0.010941034464498253,0.006502570997782608,0.006502570997782608,0.0018282066491494802,0.0018282066491494802,0.009239660875364934,0.009239660875364934,0.0027521288672175473,0.0027521288672175473,0.004797064093872742,0.004797064093872742,0.009730066666485817,0.009730066666485817,0.005600289338782195,0.005600289338782195,0.007167285847939276,0.007167285847939276,0.010884886382094634,0.010884886382094634,0.008556133684280265,0.008556133684280265,0.0015013354286942545,0.0015013354286942545,0.005873429326384157,0.005873429326384157,137,2
6,3,WT_control_septum_4x_13.tif,/Users/kemart/Downloads/controls/septum_4x,573,573,4128,4128,1089,1089,851,851,993,993,808,808,1065.6404886561954,1065.6404886561954,841.2338568935428,841.2338568935428,7.5894692453682,7.5894692453682,2112,2112,0.9490289126677174,0.9490289126677174,27.010484244701136,27.010484244701136,1,1,0.13880813953488372,0.13880813953488372,0.13176151950418574,0.13176151950418574,103.62196060500018,103.62196060500018,103.87011119662864,103.87011119662864,7.0,7.0,2.202445854911286,2.202445854911286,2.0,2.0,38.41336024418837,38.41336024418837,32.66050496843249,32.66050496843249,-75.77422320816815,-75.77422320816815,233.76955262170046,233.76955262170046,0.2713068181818182,0.2713068181818182,0.06762130495256728,0.06762130495256728,0.03640375443505537,0.03640375443505537,0.008566583595960535,0.008566583595960535,0.026707185311470438,0.026707185311470438,0.012669993838412644,0.012669993838412644,0.021073869593757805,0.021073869593757805,0.0035775237180054654,0.0035775237180054654,0.005376326011694623,0.005376326011694623,0.011213704372743575,0.011213704372743575,0.009887684899543656,0.009887684899543656,0.007980792804958049,0.007980792804958049,0.00907506901661546,0.00907506901661546,0.005458636910481581,0.005458636910481581,0.015451533528925521,0.015451533528925521,0.007553070756697306,0.007553070756697306,0.004381476305578751,0.004381476305578751,0.006935449772630908,0.006935449772630908,0.008527164142459626,0.008527164142459626,0.007124925295588164,0.007124925295588164,0.0026527435434983964,0.0026527435434983964,0.008670203724166473,0.008670203724166473,0.002112119612488523,0.002112119612488523,0.007608436382231547,0.007608436382231547,0.005538564590611614,0.005538564590611614,0.004973078795977964,0.004973078795977964,0.0010358153481966577,0.0010358153481966577,0.0070081529978013165,0.0070081529978013165,0.006194864351588322,0.006194864351588322,0.002383695887654947,0.002383695887654947,0.004021208351532568,0.004021208351532568,5,3
7,1,WT_control_septum_4x_19.tif,/Users/kemart/Downloads/controls/septum_4x,518,518,693,693,21,21,33,33,0,0,0,0,8.233590733590734,8.233590733590734,13.028957528957529,13.028957528957529,1.3756069053647961,1.3756069053647961,529,529,0.8195357994359108,0.8195357994359108,25.68147355921802,25.68147355921802,1,1,0.7474747474747475,0.7474747474747475,0.7269518611022171,0.7269518611022171,35.1595259942342,35.1595259942342,37.73592452822641,37.73592452822641,10.0,10.0,3.8921207575169774,3.8921207575169774,3.605551275463989,3.605551275463989,20.0,20.0,20.147392390780094,20.147392390780094,-17.935835012019517,-17.935835012019517,94.62741699796952,94.62741699796952,0.9792060491493384,0.9792060491493384,0.4604763802939669,0.4604763802939669,0.08395371776296635,0.08395371776296635,0.16770442273911199,0.16770442273911199,0.06592229240138853,0.06592229240138853,0.040580692567040284,0.040580692567040284,0.02439799112258118,0.02439799112258118,0.021274335785287056,0.021274335785287056,0.04164873255261057,0.04164873255261057,0.016376093053652247,0.016376093053652247,0.01578002685274782,0.01578002685274782,0.018869818622986728,0.018869818622986728,0.004599016964002764,0.004599016964002764,0.007144242142545403,0.007144242142545403,0.011966856854841853,0.011966856854841853,0.015251883561087897,0.015251883561087897,0.020366160690503433,0.020366160690503433,0.008459611171913859,0.008459611171913859,0.009389224335962065,0.009389224335962065,0.001862108783934905,0.001862108783934905,0.007247455381313163,0.007247455381313163,0.007141834054751451,0.007141834054751451,0.00485129545474598,0.00485129545474598,0.007869849883205406,0.007869849883205406,0.014588463425243486,0.014588463425243486,0.008318025824386142,0.008318025824386142,0.010859338219068076,0.010859338219068076,0.01010442974910283,0.01010442974910283,0.0008504252605221205,0.0008504252605221205,0.004314913377908867,0.004314913377908867,0.004045818361909412,0.004045818361909412,0,1
